,COUNTY,NPI,Tot_Clms,Tot_30day_Fills,Tot_Day_Suply,Tot_Drug_Cst,Tot_Benes,GE65_Tot_Clms,GE65_Tot_30day_Fills,GE65_Tot_Drug_Cst,GE65_Tot_Day_Suply,GE65_Tot_Benes
62,1127,15,676,886.5,25820,738178.96,91.0,237.0,294.9,235172.68,8618.0,0.0
63,1129,2,99,140.1,4080,120898.45000000001,17.0,33.0,43.8,37378.83,1286.0,0.0
64,1133,13,495,564.7,16526,495997.34,102.0,208.0,247.29999999999998,221868.34,7298.0,0.0
65,2020,69,1473,2507.8,73767,2099993.61,97.0,431.0,785.3,640002.6,23161.0,11.0
66,2066,1,21,31.8,924,28493.5,0.0,21.0,31.8,28493.5,924.0,0.0
67,2090,9,473,797.6,23390,687066.0,85.0,245.0,411.2,352435.51,12091.0,11.0
68,2110,14,274,370.1,10752,301160.45,0.0,60.0,91.2,75630.52,2688.0,0.0
69,2122,14,421,602.4,17528,507630.36,30.0,115.0,169.0,139057.58,4918.0,0.0
70,2130,1,27,34.1,980,29222.29,0.0,27.0,34.1,29222.29,980.0,0.0
71,2150,1,30,38.0,1092,31209.19,0.0,30.0,38.0,31209.19,1092.0,0.0
72,2170,7,258,530.4,15710,467783.69999999995,85.0,143.0,343.0,296864.79000000004,10226.0,0.0
73,2220,2,47,65.1,1892,55409.34,0.0,15.0,15.8,12558.27,448.0,0.0
74,4001,13,246,268.4,7706,223118.91,30.0,62.0,68.2,59267.259999999995,1968.0,0.0
75,4003,5,138,186.2,5382,167192.16999999998,0.0,138.0,186.2,167192.16999999998,5382.0,0.0
76,4005,34,740,855.6,24504,702700.46,0.0,328.0,415.2,327899.45999999996,12000.0,0.0
77,4007,9,166,262.8,7762,225569.04,0.0,116.0,196.0,165208.95,5798.0,0.0
78,4009,4,146,199.89999999999998,5810,169422.03,0.0,87.0,119.1,100752.88,3460.0,0.0
79,4012,1,13,13.9,394,11746.14,0.0,0.0,0.0,0.0,0.0,0.0
80,4013,298,9155,14427.2,422745,12586570.91,1202.0,4186.0,6681.6,5839258.89,196090.0,120.0
81,4015,37,844,1409.0,41591,1215755.18,117.0,340.0,648.1999999999999,573128.4400000001,19220.0,56.0
82,4017,43,1002,1089.7,31009,894067.2999999999,56.0,500.0,544.5,442608.8,15553.0,0.0
83,4019,119,3922,5941.9,174165,5170317.2,461.0,2126.0,3267.0,2849673.4,95815.0,32.0
84,4021,23,736,1195.2,34968,1055048.95,80.0,376.0,594.2,531590.38,17310.0,0.0
85,4023,20,736,978.8,28554,843891.92,92.0,410.0,516.8000000000001,440724.44,15100.0,0.0
86,4025,28,1144,1843.4,54042,1609831.48,194.0,901.0,1489.0,1305129.64,43645.0,0.0
87,4027,12,330,559.4,16426,490570.87,15.0,131.0,246.29999999999998,216160.47,7272.0,0.0
88,5001,3,39,39.0,1092,35264.909999999996,0.0,0.0,0.0,0.0,0.0,0.0
89,5005,14,352,482.6,14108,410826.6,0.0,148.0,179.8,147903.44,5164.0,0.0
90,5007,32,1085,1438.2,41656,1228725.39,108.0,563.0,678.3000000000001,579039.24,19504.0,0.0
91,5009,28,518,638.6,18568,554125.22,0.0,102.0,126.80000000000001,109872.66,3748.0,0.0
92,5013,4,336,412.4,12016,361838.46,68.0,110.0,142.6,127221.88,4208.0,28.0
93,5015,26,492,591.4,17164,514224.76,0.0,76.0,79.6,69972.2,2344.0,0.0
94,5017,1,31,40.5,1188,35282.31,0.0,0.0,0.0,0.0,0.0,0.0
95,5019,3,36,52.199999999999996,1542,48089.159999999996,0.0,0.0,0.0,0.0,0.0,0.0
96,5021,2,70,89.80000000000001,2612,75004.48,0.0,54.0,68.8,56035.85,2002.0,0.0
97,5023,30,651,785.8,22800,692103.9,0.0,94.0,131.8,116537.26000000001,3838.0,0.0
98,5025,7,117,137.0,3946,121829.29,0.0,36.0,44.0,38057.64,1284.0,0.0
99,5027,4,72,76.0,2146,67846.88,0.0,0.0,0.0,0.0,0.0,0.0
100,5029,10,371,492.7,14317,403765.93,47.0,149.0,169.5,137928.68,4869.0,0.0
101,5031,181,9952,12951.3,376209,11630002.860000001,1660.0,4079.0,5202.2,4623245.75,151042.0,402.0
102,5033,3,68,90.0,2608,81655.22,0.0,0.0,0.0,0.0,0.0,0.0
103,5035,9,256,429.6,12596,382369.39,65.0,91.0,139.0,126272.79999999999,4060.0,0.0
104,5037,2,26,31.2,904,27136.74,0.0,0.0,0.0,0.0,0.0,0.0
105,5039,3,36,52.199999999999996,1542,48089.159999999996,0.0,0.0,0.0,0.0,0.0,0.0
106,5041,4,196,208.8,5944,183568.12,44.0,60.0,68.0,60362.76,1928.0,0.0
107,5043,8,120,138.0,4032,123418.84,0.0,0.0,0.0,0.0,0.0,0.0
108,5045,26,719,913.5,26449,803180.22,44.0,307.0,400.0,350787.04,11590.0,0.0
109,5049,11,505,601.0,17378,512662.41,32.0,168.0,212.8,167430.72,6230.0,0.0
110,5051,20,778,1018.0,29654,871907.78,108.0,196.0,278.6,247642.97999999998,8114.0,0.0
111,5053,17,1011,1258.3,36532,1130282.74,169.0,423.0,486.9,437033.74,14094.0,78.0
112,5055,166,9290,12142.4,352576,10917596.14,1578.0,3686.0,4736.599999999999,4210839.46,137480.0,402.0
113,5057,6,96,139.2,4032,128547.24,0.0,0.0,0.0,0.0,0.0,0.0
114,5059,23,798,1033.2,30094,885985.52,108.0,222.0,305.6,270952.38,8888.0,0.0
115,5063,47,956,1188.7,34564,1043241.4,99.0,322.0,426.2,376000.4,12450.0,40.0
116,5065,43,753,928.7,26950,816037.14,28.0,130.0,192.2,166515.54,5648.0,0.0
117,5067,4,54,64.4,1868,48830.619999999995,0.0,0.0,0.0,0.0,0.0,0.0
118,5069,18,930,1164.4,33806,1048794.9,140.0,358.0,415.2,374260.64,12010.0,78.0
119,5071,4,68,70.6,2026,60814.97,0.0,11.0,12.7,9943.14,368.0,0.0
120,5073,8,174,221.79999999999998,6368,202939.24,0.0,22.0,22.0,19782.14,616.0,0.0
121,5075,8,384,457.2,13416,398766.07999999996,38.0,256.0,313.4,276389.07999999996,9160.0,0.0
122,5077,10,200,225.2,6484,201490.16,0.0,0.0,0.0,0.0,0.0,0.0
123,5079,19,433,483.8,13922,428816.25,44.0,96.0,112.0,98420.4,3212.0,0.0
124,5081,1,12,12.0,344,10849.22,0.0,0.0,0.0,0.0,0.0,0.0
125,5083,8,336,410.4,11786,360718.64,22.0,42.0,42.0,38281.72,1176.0,0.0
126,5085,17,379,514.1999999999999,14986,437558.43,20.0,108.0,147.4,116298.33,4316.0,0.0
127,5087,6,190,271.9,7919,228878.99,17.0,93.0,135.10000000000002,112528.37,3947.0,0.0
128,5089,42,870,1121.2,32676,964951.8200000001,0.0,250.0,306.6,257776.1,8912.0,0.0
129,5091,7,284,411.1,11984,377295.55,39.0,116.0,177.7,162485.96000000002,5202.0,0.0
130,5093,5,86,149.6,4412,131598.36,11.0,12.0,17.4,16114.44,496.0,0.0
131,5097,3,37,38.0,1082,33150.880000000005,0.0,37.0,38.0,33150.880000000005,1082.0,0.0
132,5101,26,492,591.4,17164,514224.76,0.0,76.0,79.6,69972.2,2344.0,0.0
133,5103,8,424,502.2,14540,439145.46,68.0,110.0,142.6,127221.88,4208.0,28.0
134,5105,1,12,15.1,434,13270.39,0.0,0.0,0.0,0.0,0.0,0.0
135,5109,2,26,27.0,774,23309.4,0.0,26.0,27.0,23309.4,774.0,0.0
136,5111,5,150,213.9,6222,188472.12000000002,14.0,24.0,29.4,27114.18,823.0,0.0
137,5115,4,176,229.8,6688,196160.84000000003,30.0,78.0,91.0,73272.46,2624.0,0.0
138,5117,9,189,237.79999999999998,6864,206282.85,0.0,0.0,0.0,0.0,0.0,0.0
139,5119,57,4858,5979.0,172053,5293791.48,853.0,3349.0,4042.7999999999997,3564219.86,115920.0,364.0
140,5121,16,684,809.5,23570,702693.02,73.0,428.0,521.5,455097.79,15199.0,0.0
141,5123,12,226,256.4,7388,228626.9,0.0,0.0,0.0,0.0,0.0,0.0
142,5125,6,189,223.9,6470,198275.75,29.0,65.0,71.7,62773.100000000006,2084.0,0.0
143,5127,4,156,209.6,6072,176246.04,0.0,0.0,0.0,0.0,0.0,0.0
144,5129,7,181,216.0,6286,190397.22,0.0,130.0,154.2,133710.9,4522.0,0.0
145,5131,33,2111,2760.1,79622,2435477.32,325.0,954.0,1203.6,1062124.53,34643.0,145.0
146,5135,9,488,584.7,16946,501371.12,63.0,186.0,220.8,176284.52000000002,6436.0,0.0
147,5137,11,343,403.3,11658,332342.57,17.0,175.0,185.5,158466.66,5363.0,0.0
148,5139,10,234,257.7,7340,227514.77,12.0,0.0,0.0,0.0,0.0,0.0
149,5141,4,152,190.6,5506,145572.26,17.0,71.0,78.5,64656.22,2245.0,0.0
150,5143,23,559,793.1,23113,669743.19,48.0,190.0,245.7,206866.27,7123.0,0.0
151,5145,31,831,1035.6,30119,907753.23,40.0,265.0,353.0,312331.81,10288.0,40.0
152,5147,6,80,95.6,2772,75967.36,0.0,0.0,0.0,0.0,0.0,0.0
153,5149,4,180,200.8,5714,184472.59999999998,22.0,42.0,42.0,38281.72,1176.0,0.0
154,6001,70,2461,3827.0,112051,3353270.35,347.0,1245.0,1857.3999999999999,1596312.14,54336.0,91.0
155,6005,1,62,100.7,2944,87108.79,13.0,29.0,65.7,56087.76,1958.0,0.0
156,6007,26,1595,2181.3,63476,1892784.98,251.0,994.0,1301.2,1130033.21,37683.0,14.0
157,6009,3,49,80.5,2374,64567.85,0.0,13.0,32.6,21600.38,972.0,0.0
158,6011,1,18,18.0,504,15434.02,0.0,18.0,18.0,15434.02,504.0,0.0
159,6013,27,1077,1930.8,56983,1722645.8,199.0,595.0,1127.3,1012890.49,33305.0,58.0
160,6015,1,11,11.0,308,9029.18,0.0,11.0,11.0,9029.18,308.0,0.0
161,6017,5,98,128.1,3710,96786.91,12.0,73.0,96.9,69461.18,2812.0,0.0
162,6019,135,5351,9105.2,268429,7805526.39,897.0,3456.0,5836.4,5014216.49,171826.0,267.0
163,6021,3,78,122.6,3612,109881.46,0.0,18.0,18.0,15434.02,504.0,0.0
164,6023,11,313,428.4,12448,380276.76,20.0,189.0,282.5,251578.77,8238.0,0.0
165,6025,27,1734,2437.1,71019,2085259.6500000001,348.0,1175.0,1672.0,1433461.24,48781.0,44.0
166,6027,1,17,17.9,504,14682.12,0.0,17.0,17.9,14682.12,504.0,0.0
167,6029,68,2566,3320.7,96309,2781677.5,326.0,1105.0,1442.1,1211049.68,41927.0,71.0
168,6031,28,2682,3591.8,104552,2917058.06,574.0,1880.0,2522.6,2004121.62,73384.0,414.0
169,6033,1,18,18.0,504,16301.32,0.0,18.0,18.0,16301.32,504.0,0.0
170,6037,577,30080,39721.3,1152522,33955698.25,4294.0,17955.0,23387.8,20026861.96,677523.0,1027.0
171,6039,94,4445,7534.1,222109,6492261.57,780.0,3090.0,5153.5,4437514.2,151688.0,290.0
172,6041,4,149,178.39999999999998,5101,146211.64,17.0,22.0,25.5,21188.22,678.0,0.0
173,6045,5,165,218.5,6324,176992.12,24.0,107.0,146.8,119896.52,4250.0,0.0
174,6047,17,413,606.3,17840,500232.65,11.0,162.0,230.79999999999998,201759.78,6716.0,0.0
175,6049,2,26,38.8,1136,30069.26,0.0,26.0,38.8,30069.26,1136.0,0.0
176,6051,1,17,17.9,504,14682.12,0.0,17.0,17.9,14682.12,504.0,0.0
177,6053,28,775,1148.4,33590,976170.12,90.0,493.0,775.6,653455.95,22748.0,0.0
178,6055,18,1874,3137.4,92344,2717865.5599999996,340.0,1430.0,2494.2,2181830.54,73520.0,0.0
179,6057,9,143,166.0,4764,136683.56,0.0,90.0,100.19999999999999,78796.02,2856.0,0.0
180,6059,151,8051,12986.5,381428,11200924.23,1618.0,4938.0,8072.1,6964508.72,237052.0,232.0
181,6061,23,755,1129.1,33072,952304.27,93.0,266.0,411.3,337115.16,12050.0,14.0
182,6065,159,6704,9306.5,270756,7806281.38,941.0,3786.0,5270.3,4418005.19,153174.0,157.0
183,6067,77,3432,5033.8,146998,4337151.89,501.0,1593.0,2389.0,2061086.01,69833.0,142.0
184,6069,7,220,281.4,8090,242375.34,21.0,177.0,226.7,193515.62,6518.0,0.0
185,6071,106,3932,5507.4,160759,4455852.63,604.0,1867.0,2632.3,2136871.99,76857.0,53.0
186,6073,214,9091,12995.5,379012,11092652.8,1434.0,5533.0,7848.6,6689610.83,228512.0,238.0
187,6075,49,3099,4540.0,132337,4028544.84,494.0,2257.0,3380.0,3004733.21,98730.0,124.0
188,6077,69,3094,4538.3,131498,3904374.3600000003,426.0,1614.0,2433.3,2058974.82,70318.0,45.0
189,6079,43,3167,4917.6,143592,4258018.39,576.0,2129.0,3585.0,3092978.84,105280.0,332.0
190,6081,26,1052,1738.6000000000001,51168,1465995.63,194.0,650.0,1008.4,865319.78,29552.0,52.0
191,6083,53,4053,6109.5,178218,5322491.95,732.0,2783.0,4482.5,3889364.23,131411.0,367.0
192,6085,98,4049,6284.5,183559,5347719.8,604.0,2461.0,3838.4,3269345.0,111991.0,191.0
193,6087,12,379,548.0,16039,477541.42,62.0,196.0,277.1,236339.53,8097.0,0.0
194,6089,14,1036,1794.3,52725,1599287.14,209.0,399.0,653.4,576256.98,19160.0,46.0
195,6093,3,133,169.9,4884,143465.38,24.0,64.0,82.3,72296.09,2362.0,0.0
196,6095,27,2046,3363.6000000000004,98828,2904342.11,340.0,1530.0,2623.2999999999997,2291160.36,77174.0,0.0
197,6097,17,1172,1884.4,55352,1674791.7,205.0,534.0,862.5,766416.51,25310.0,0.0
198,6099,33,2343,3233.4,93905,2763923.4,381.0,1528.0,2150.2,1829921.66,62567.0,224.0
199,6101,18,346,504.79999999999995,14665,430957.14,17.0,194.0,309.6,262057.89,9041.0,0.0
200,6103,5,129,217.1,6408,190752.98,0.0,0.0,0.0,0.0,0.0,0.0
201,6105,2,32,46.8,1368,40907.5,0.0,0.0,0.0,0.0,0.0,0.0
202,6107,69,4378,5935.3,172862,4941006.5,887.0,2886.0,3905.7,3209807.77,113714.0,437.0
203,6109,5,98,142.6,4149,103143.52,0.0,30.0,55.8,35357.82,1664.0,0.0
204,6111,39,1738,2438.8,71057,2094206.93,240.0,947.0,1389.2,1206365.73,40597.0,70.0
205,6113,10,265,321.70000000000005,9198,273123.61,20.0,161.0,197.2,172535.88,5604.0,0.0
206,6115,7,914,1170.4,33936,1027731.46,160.0,648.0,833.2,738322.16,24136.0,0.0
207,8001,38,998,1653.1,48429,1463639.41,129.0,270.0,419.4,362994.4,12242.0,0.0
208,8003,3,51,51.0,1428,45280.229999999996,0.0,0.0,0.0,0.0,0.0,0.0
209,8005,57,1683,2781.9,81750,2438275.86,270.0,748.0,1211.7,1051014.94,35599.0,36.0
210,8009,1,16,18.1,518,15931.28,0.0,0.0,0.0,0.0,0.0,0.0
211,8013,23,627,1005.4,29299,876665.57,36.0,232.0,407.6,360097.66000000003,12004.0,0.0
212,8014,11,261,373.0,10661,312567.74,0.0,71.0,113.2,93341.25,3324.0,0.0
213,8015,2,34,60.0,1768,48777.84,0.0,34.0,60.0,48777.84,1768.0,0.0
214,8021,3,51,51.0,1428,45280.229999999996,0.0,0.0,0.0,0.0,0.0,0.0
215,8029,2,45,72.2,2114,61721.520000000004,0.0,17.0,27.8,20161.73,819.0,0.0
216,8031,42,1264,2041.6,60112,1708411.55,185.0,581.0,937.9,805670.54,27740.0,36.0
217,8035,16,345,510.2,14803,452083.69,11.0,212.0,324.2,283131.49,9409.0,0.0
218,8037,4,91,124.10000000000001,3621,109668.31,0.0,91.0,124.10000000000001,109668.31,3621.0,0.0
219,8039,8,137,199.8,5763,176176.66999999998,0.0,137.0,199.8,176176.66999999998,5763.0,0.0
220,8041,37,1012,1696.8,49967,1448780.94,129.0,549.0,965.1,840493.87,28486.0,25.0
221,8043,2,34,60.0,1768,48777.84,0.0,34.0,60.0,48777.84,1768.0,0.0
222,8045,5,77,91.4,2622,76321.11,0.0,19.0,31.6,28177.09,924.0,0.0
223,8059,13,240,328.5,9512,262098.44,0.0,13.0,25.4,20163.83,762.0,0.0
224,8067,4,128,182.8,5320,138344.52,0.0,0.0,0.0,0.0,0.0,0.0
225,8069,14,480,866.8,25557,777254.98,79.0,224.0,381.6,330898.55,11245.0,0.0
226,8071,1,47,95.7,2862,71440.89,13.0,0.0,0.0,0.0,0.0,0.0
227,8073,1,12,12.0,336,11513.76,0.0,12.0,12.0,11513.76,336.0,0.0
228,8075,2,43,50.1,1428,44181.78,0.0,21.0,22.8,20937.78,644.0,0.0
229,8077,14,325,451.4,13082,406660.44,22.0,109.0,167.2,148389.39,4864.0,0.0
230,8083,6,186,228.6,6570,197614.38,0.0,0.0,0.0,0.0,0.0,0.0
231,8085,3,36,45.4,1293,41280.06,0.0,23.0,28.4,25960.08,805.0,0.0
232,8089,1,35,46.6,1350,32955.13,0.0,19.0,24.7,18791.12,712.0,0.0
233,8097,3,55,77.4,2256,71666.62,0.0,55.0,77.4,71666.62,2256.0,0.0
234,8099,1,16,18.1,518,15931.28,0.0,0.0,0.0,0.0,0.0,0.0
235,8101,31,734,1076.1,31496,915572.95,52.0,166.0,240.7,207105.43,7066.0,0.0
236,8107,2,47,65.2,1893,57065.16,0.0,13.0,16.6,15308.59,476.0,0.0
237,8111,4,128,182.8,5320,138344.52,0.0,0.0,0.0,0.0,0.0,0.0
238,8123,18,478,870.1,25663,751508.55,36.0,201.0,379.40000000000003,333431.58999999997,11204.0,0.0
239,9001,6,155,184.7,5342,165827.45,11.0,104.0,126.5,114437.98999999999,3690.0,0.0
240,9110,81,3106,5548.8,163949,4880324.24,539.0,1509.0,2871.7,2568024.58,85089.0,97.0
241,9120,29,1061,1501.1,43657,1321653.54,136.0,530.0,790.1,695035.2999999999,23114.0,11.0
242,9130,7,211,304.2,8897,257941.06,0.0,130.0,204.4,172709.27,6030.0,0.0
243,9140,70,3068,5194.0,153016,4532031.37,539.0,1302.0,2259.5,2009758.3099999998,66638.0,128.0
244,9150,7,425,611.1,17830,536949.78,52.0,280.0,405.4,358205.98,11804.0,0.0
245,9160,13,1163,2242.4,66493,1999703.97,262.0,730.0,1510.0,1367726.1400000001,44936.0,132.0
246,9170,64,2650,4049.2,118483,3520010.06,386.0,1029.0,1561.4,1379289.17,45660.0,65.0
247,9180,19,689,980.8,28676,826305.37,82.0,429.0,616.8,517379.54,18018.0,0.0
248,9190,44,3185,4823.3,141656,4280942.69,680.0,2194.0,3372.8,2985192.1,99211.0,40.0
249,10001,22,653,1254.6,37108,1100912.27,105.0,335.0,660.3,579905.02,19556.0,0.0
250,10003,60,3641,7078.3,209407,6187826.03,933.0,2674.0,5345.5,4639290.85,158634.0,71.0
251,10005,46,2401,4320.2,127299,3737451.9499999997,444.0,1536.0,2961.0,2523159.11,87560.0,152.0
252,11001,63,1929,2811.7,82555,2488410.03,192.0,697.0,1151.8,1027020.64,34008.0,0.0
253,12001,142,4330,7035.1,207181,6176557.19,762.0,1501.0,2489.1,2169473.75,73435.0,12.0
254,12003,4,121,174.2,5051,151013.65,26.0,77.0,115.9,99179.7,3376.0,0.0
255,12005,36,1437,2459.9,72626,2157530.52,279.0,699.0,1194.5,1046017.4600000001,35234.0,121.0
256,12007,4,95,141.2,4164,128077.01999999999,0.0,16.0,25.6,23549.58,762.0,0.0
257,12009,84,4377,7194.8,211541,6119642.87,987.0,2661.0,4437.8,3783438.88,130457.0,342.0
258,12011,94,4100,6416.7,188618,5621095.66,852.0,1676.0,2639.0,2291058.53,77585.0,59.0
259,12013,9,378,500.5,14608,405674.07999999996,64.0,224.0,297.9,257569.62,8640.0,0.0
260,12015,88,5635,9624.7,283440,8455030.200000001,1265.0,3422.0,6304.2,5534202.890000001,186006.0,503.0
261,12017,18,621,1010.4,29732,846786.17,97.0,160.0,257.2,212207.5,7583.0,0.0
262,12019,30,901,1368.3,40072,1213751.58,104.0,461.0,700.5,617549.8,20501.0,80.0
263,12021,134,5666,10206.699999999999,301758,8713949.97,1099.0,2964.0,5074.3,4483280.07,149413.0,100.0
264,12023,39,1257,1949.8,57066,1703228.87,251.0,552.0,819.5,706018.35,23872.0,0.0
265,12027,28,1416,1932.4,56408,1709268.92,260.0,360.0,453.6,406488.64,13088.0,0.0
266,12031,204,7648,12554.1,369106,10877608.81,1270.0,4084.0,6911.6,5964496.61,203499.0,338.0
267,12033,90,3775,5655.0,165544,4880291.59,839.0,1771.0,2620.1,2263155.23,76516.0,11.0
268,12035,30,1489,2444.4,71892,2139875.52,278.0,1002.0,1641.7,1451203.32,48243.0,21.0
269,12037,3,44,82.4,2456,74440.4,0.0,14.0,23.8,21673.69,712.0,0.0
270,12039,1,11,25.3,756,21510.07,0.0,0.0,0.0,0.0,0.0,0.0
271,12041,6,98,132.2,3860,96585.16,0.0,26.0,45.8,28744.9,1356.0,0.0
272,12043,16,640,1217.6,36256,1023516.8,256.0,296.0,631.2,538547.36,18864.0,0.0
273,12045,2,40,45.8,1360,39905.9,0.0,40.0,45.8,39905.9,1360.0,0.0
274,12047,1,11,12.8,364,11824.91,0.0,0.0,0.0,0.0,0.0,0.0
275,12049,5,96,162.3,4776,145609.22,0.0,0.0,0.0,0.0,0.0,0.0
