,COUNTY,NPI,Tot_Clms,Tot_30day_Fills,Tot_Day_Suply,Tot_Drug_Cst,Tot_Benes,GE65_Tot_Clms,GE65_Tot_30day_Fills,GE65_Tot_Drug_Cst,GE65_Tot_Day_Suply,GE65_Tot_Benes
1665,35055,11,313,466.9,13608,412467.82,22.0,63.0,78.6,59105.58,2272.0,0.0
1666,35057,8,204,284.0,8232,272760.88,48.0,136.0,216.0,208167.8,6336.0,0.0
1667,35061,4,48,59.0,1704,57409.53999999999,0.0,22.0,25.6,24656.1,740.0,0.0
1668,36001,144,8660,14836.9,436503,13531089.76,1763.0,5356.0,9911.0,8965497.29,292506.0,405.0
1669,36003,29,1426,2161.4,63326,1953500.98,211.0,652.0,1043.3,939969.98,30716.0,0.0
1670,36005,275,15467,23049.3,676189,20898972.96,2729.0,8375.0,12969.4,11790490.68,380989.0,803.0
1671,36007,47,1952,3342.2,98262,3022893.94,354.0,969.0,1748.4,1576821.76,51547.0,135.0
1672,36009,43,2081,2587.6,74275,2335293.14,354.0,999.0,1278.9,1134583.0899999999,36897.0,0.0
1673,36011,36,1328,2007.0,58578,1822743.1300000001,220.0,720.0,1069.2,961139.4800000001,31248.0,72.0
1674,36013,50,2424,3345.2,96956,3072396.84,379.0,1104.0,1511.7,1382231.46,43674.0,36.0
1675,36015,68,4141,5930.5,172782,5275699.92,697.0,2060.0,3198.2,2819428.39,93652.0,194.0
1676,36017,12,335,515.1,15022,494204.87,12.0,89.0,143.29999999999998,140681.97,4200.0,0.0
1677,36019,30,1345,2675.2,79273,2525037.62,269.0,579.0,1248.2,1164645.46,37168.0,92.0
1678,36021,15,737,1051.3,30700,922098.06,130.0,414.0,596.8,528532.42,17478.0,41.0
1679,36023,11,373,550.8,16184,495523.15,52.0,40.0,63.8,59337.6,1876.0,0.0
1680,36025,18,595,838.2,24342,769546.54,56.0,182.0,265.5,245058.66999999998,7728.0,0.0
1681,36027,45,1472,2166.0,63500,1947537.87,118.0,647.0,1004.5,904464.9500000001,29473.0,75.0
1682,36029,263,13339,20432.7,596409,18333305.95,2222.0,7719.0,12268.699999999999,10972836.93,358962.0,817.0
