,COUNTY,NPI,Tot_Clms,Tot_30day_Fills,Tot_Day_Suply,Tot_Drug_Cst,Tot_Benes,GE65_Tot_Clms,GE65_Tot_30day_Fills,GE65_Tot_Drug_Cst,GE65_Tot_Day_Suply,GE65_Tot_Benes
55,1113,10,346,458.6,13378,368561.83999999997,72.0,226.0,303.8,236258.6,8842.0,0.0
56,1115,11,623,890.2,25867,717099.92,105.0,244.0,340.4,273086.69,9874.0,36.0
57,1117,40,1404,2031.1000000000001,59333,1567295.6,195.0,594.0,858.2,660037.27,25101.0,12.0
58,1119,4,138,201.2,5968,166776.22,0.0,54.0,70.0,56774.22,2060.0,0.0
59,1121,28,1308,1903.2,55532,1503178.98,234.0,544.0,775.8,613042.14,22616.0,0.0
60,1123,17,494,660.8,19350,535481.11,36.0,156.0,221.2,183582.68,6520.0,0.0
61,1125,22,768,1107.9,32432,939453.25,67.0,357.0,510.4,429466.23000000004,14912.0,53.0
62,1127,9,427,553.3,16056,432272.9,57.0,247.0,354.4,274588.36,10406.0,0.0
63,1129,2,43,59.6,1750,49186.600000000006,0.0,12.0,14.0,11794.48,398.0,0.0
64,1133,6,174,217.2,6236,171999.03999999998,48.0,0.0,0.0,0.0,0.0,0.0
65,2020,24,586,841.8,24419,675324.88,52.0,374.0,527.2,423032.39999999997,15253.0,11.0
66,2090,5,344,535.7,15612,435549.19,41.0,103.0,189.6,150021.75,5622.0,0.0
67,2122,6,90,131.0,3812,109098.77,0.0,46.0,67.0,55528.11,1950.0,0.0
68,2130,1,17,24.2,700,20326.47,0.0,17.0,24.2,20326.47,700.0,0.0
69,2150,1,15,15.9,450,12847.04,0.0,0.0,0.0,0.0,0.0,0.0
70,2170,3,96,233.39999999999998,6960,185511.81,0.0,0.0,0.0,0.0,0.0,0.0
71,4001,2,32,32.0,904,24852.82,0.0,0.0,0.0,0.0,0.0,0.0
72,4003,3,66,66.0,1896,54778.770000000004,0.0,0.0,0.0,0.0,0.0,0.0
73,4005,10,150,189.2,5432,150801.03999999998,0.0,150.0,189.2,150801.03999999998,5432.0,0.0
74,4007,2,24,24.0,665,20166.82,0.0,24.0,24.0,20166.82,665.0,0.0
75,4009,3,75,81.5,2316,67780.6,0.0,0.0,0.0,0.0,0.0,0.0
76,4013,160,4616,7384.6,216711,6091867.04,591.0,1888.0,2975.4,2435619.75,87325.0,99.0
77,4015,4,129,219.8,6412,163073.61000000002,12.0,49.0,81.19999999999999,60998.350000000006,2369.0,0.0
78,4017,8,96,99.2,2800,77317.12,0.0,96.0,99.2,77317.12,2800.0,0.0
79,4019,80,2174,3296.9,96469,2738106.94,236.0,1409.0,2079.2,1710200.0,60653.0,38.0
80,4021,23,617,939.0,27491,772982.6900000001,75.0,329.0,484.4,396385.0,14149.0,0.0
81,4023,14,404,609.8,17980,492729.36,46.0,296.0,443.8,352905.22,13072.0,24.0
82,4025,14,603,1009.8000000000001,29516,829701.57,111.0,350.0,563.3,464869.91000000003,16394.0,0.0
83,4027,9,224,333.40000000000003,9748,266248.87,14.0,34.0,47.1,38313.32,1362.0,0.0
84,5003,1,17,26.2,762,20410.01,0.0,0.0,0.0,0.0,0.0,0.0
85,5005,10,204,223.6,6428,171258.80000000002,0.0,88.0,88.0,73326.0,2472.0,0.0
86,5007,13,510,639.6,18462,522338.43,44.0,249.0,284.2,234598.45,8124.0,0.0
87,5009,10,254,313.6,9176,272936.74,0.0,48.0,48.0,40900.8,1392.0,0.0
88,5015,10,254,313.6,9176,272936.74,0.0,48.0,48.0,40900.8,1392.0,0.0
89,5017,4,54,79.2,2318,62461.19,0.0,0.0,0.0,0.0,0.0,0.0
90,5019,3,33,65.4,1938,58176.78,0.0,0.0,0.0,0.0,0.0,0.0
91,5021,2,30,41.599999999999994,1214,31709.190000000002,0.0,0.0,0.0,0.0,0.0,0.0
92,5023,15,305,358.9,10436,295406.69999999995,0.0,114.0,114.0,93110.16,3300.0,0.0
93,5025,4,68,79.2,2284,66406.31999999999,0.0,68.0,79.2,66406.31999999999,2284.0,0.0
94,5027,2,30,40.8,1176,35480.16,0.0,0.0,0.0,0.0,0.0,0.0
95,5029,6,174,215.7,6224,157642.40000000002,11.0,92.0,105.4,86230.69,3014.0,0.0
96,5031,123,5821,7826.3,228239,6599214.8,883.0,2133.0,2740.5,2257668.53,79687.0,216.0
97,5033,4,52,61.0,1744,52008.39,0.0,0.0,0.0,0.0,0.0,0.0
98,5035,2,54,63.5,1806,51832.94,12.0,11.0,13.1,11630.81,380.0,0.0
99,5039,3,33,65.4,1938,58176.78,0.0,0.0,0.0,0.0,0.0,0.0
100,5041,1,17,26.2,762,20410.01,0.0,0.0,0.0,0.0,0.0,0.0
101,5043,1,17,26.2,762,20410.01,0.0,0.0,0.0,0.0,0.0,0.0
102,5045,10,263,347.2,10128,276563.41,23.0,115.0,141.0,113239.01,4048.0,0.0
103,5049,9,298,364.7,10698,298578.99,0.0,40.0,48.0,40105.74,1424.0,0.0
104,5051,14,406,535.8,15576,442893.89999999997,48.0,246.0,355.2,295438.12,10400.0,0.0
105,5053,13,408,472.20000000000005,13666,395096.07,58.0,252.0,297.0,247746.08000000002,8628.0,24.0
106,5055,114,5514,7451.4,217246,6276539.819999999,866.0,2028.0,2632.8,2166941.48,76546.0,216.0
107,5059,15,409,570.4,16646,475780.37999999995,48.0,246.0,355.2,295438.12,10400.0,0.0
108,5063,19,320,399.6,11554,332188.74,0.0,192.0,207.0,171901.04,5886.0,0.0
109,5065,17,286,361.1,10454,300556.45,0.0,146.0,158.6,133981.4,4508.0,0.0
110,5069,12,396,460.20000000000005,13316,385354.6,58.0,252.0,297.0,247746.08000000002,8628.0,24.0
111,5071,2,36,37.2,1084,30306.129999999997,0.0,0.0,0.0,0.0,0.0,0.0
112,5075,6,176,210.8,6208,182981.47999999998,0.0,76.0,76.0,64496.44,2232.0,0.0
113,5077,2,28,28.0,784,24009.44,0.0,0.0,0.0,0.0,0.0,0.0
114,5079,4,68,79.2,2284,66406.31999999999,0.0,68.0,79.2,66406.31999999999,2284.0,0.0
115,5083,4,100,113.8,3314,96272.92,0.0,0.0,0.0,0.0,0.0,0.0
116,5085,10,322,479.79999999999995,14071,369152.62,29.0,143.0,216.70000000000002,161441.88,6366.0,0.0
117,5087,3,127,164.89999999999998,4790,138972.46000000002,21.0,46.0,65.6,55265.01,1904.0,0.0
118,5089,20,458,537.2,15604,444195.54000000004,0.0,136.0,136.0,114226.8,3864.0,0.0
119,5091,6,227,320.3,9336,273870.81,34.0,136.0,197.2,168043.89,5752.0,0.0
120,5093,3,70,94.6,2780,80514.86,0.0,24.0,41.0,34379.4,1212.0,0.0
121,5097,1,13,13.0,364,11077.3,0.0,13.0,13.0,11077.3,364.0,0.0
122,5101,10,254,313.6,9176,272936.74,0.0,48.0,48.0,40900.8,1392.0,0.0
123,5103,4,70,70.0,1960,58236.16,0.0,38.0,38.0,32131.86,1064.0,0.0
124,5111,4,144,174.1,5083,139885.38,37.0,30.0,31.8,24378.44,916.0,0.0
125,5115,3,37,63.8,1898,36385.3,0.0,0.0,0.0,0.0,0.0,0.0
126,5117,4,96,135.2,3936,99819.86,0.0,0.0,0.0,0.0,0.0,0.0
127,5119,37,2479,3056.1,88308,2545971.7399999998,527.0,1409.0,1721.8000000000002,1424214.6099999999,49754.0,204.0
128,5121,12,327,393.1,11456,322649.2,11.0,154.0,165.5,132542.94,4804.0,0.0
129,5123,2,28,28.0,784,24009.44,0.0,0.0,0.0,0.0,0.0,0.0
130,5125,5,66,68.5,1962,54868.229999999996,0.0,0.0,0.0,0.0,0.0,0.0
131,5129,3,72,72.0,2118,61176.240000000005,0.0,33.0,33.0,28280.010000000002,990.0,0.0
132,5131,22,1053,1323.8,38225,1084365.3,179.0,561.0,667.5,540697.3400000001,19151.0,18.0
133,5135,8,290,358.8,10532,296032.81,0.0,60.0,68.0,57042.06,1986.0,0.0
134,5137,6,183,192.0,5528,156410.61000000002,11.0,99.0,102.5,84919.84999999999,2962.0,0.0
135,5139,8,150,171.6,4888,143542.0,0.0,70.0,73.6,60370.67,2088.0,0.0
136,5141,3,111,120.0,3410,95234.37,11.0,66.0,69.5,56639.84,1972.0,0.0
137,5143,9,272,359.7,10460,285723.97,21.0,70.0,93.1,75486.66,2688.0,0.0
138,5145,18,346,404.0,11749,325582.44,0.0,140.0,142.4,114093.48,4116.0,0.0
139,5149,4,100,113.8,3314,96272.92,0.0,0.0,0.0,0.0,0.0,0.0
140,6001,36,1558,2459.9,72066,1993966.08,188.0,828.0,1278.6,1009328.55,37388.0,64.0
141,6005,1,41,70.7,2078,56787.52,12.0,22.0,49.3,39315.25,1468.0,0.0
142,6007,16,622,950.1,27870,770540.84,118.0,244.0,387.2,308069.52,11418.0,14.0
143,6009,2,44,84.2,2474,68011.5,11.0,11.0,24.6,20589.9,736.0,0.0
144,6013,19,648,1151.8,33971,949570.76,118.0,400.0,725.5,600955.25,21418.0,16.0
145,6017,2,27,38.6,1138,31984.52,0.0,16.0,25.0,22083.0,746.0,0.0
146,6019,87,2998,5057.1,149115,4075670.63,460.0,2001.0,3351.0,2720496.22,98775.0,177.0
147,6021,2,30,44.4,1304,38911.86,0.0,0.0,0.0,0.0,0.0,0.0
148,6023,7,163,228.7,6612,175633.9,0.0,80.0,111.2,86316.98,3208.0,0.0
149,6025,23,1617,2208.9,64257,1755311.04,312.0,1024.0,1398.5,1097986.73,40688.0,105.0
150,6029,35,1260,1616.4,46887,1286222.5,104.0,645.0,885.6,683566.1,25789.0,12.0
151,6031,20,902,1279.4,37412,1020017.98,150.0,82.0,107.6,82024.58,3136.0,0.0
152,6037,386,17557,23920.4,696885,19234993.85,2160.0,10365.0,13490.1,10822287.66,391796.0,340.0
153,6039,67,2600,4370.0,128858,3556138.25,436.0,1766.0,2934.4,2402365.74,86512.0,224.0
154,6041,1,12,19.8,558,21108.52,0.0,12.0,19.8,21108.52,558.0,0.0
155,6045,2,36,45.2,1310,33971.98,0.0,24.0,29.6,20443.61,862.0,0.0
156,6047,10,225,306.8,8994,245357.06,0.0,37.0,38.8,31551.04,1092.0,0.0
157,6049,2,26,29.6,840,25045.18,0.0,0.0,0.0,0.0,0.0,0.0
158,6053,23,674,1053.5,30872,841396.91,65.0,460.0,708.2,556504.07,20730.0,0.0
159,6055,10,1342,2186.0,64516,1779092.32,260.0,1244.0,2040.2,1663443.58,60252.0,0.0
160,6057,1,15,33.3,992,26928.9,0.0,0.0,0.0,0.0,0.0,0.0
161,6059,104,5279,8718.0,256409,7037892.16,920.0,3081.0,5168.4,4185261.49,152167.0,98.0
162,6061,13,387,561.9,16492,461026.54000000004,26.0,231.0,341.1,279032.88,10036.0,26.0
163,6065,104,4158,5736.3,166714,4540342.38,611.0,1972.0,2658.6,2129610.31,76943.0,150.0
164,6067,52,2101,2967.0,86204,2424641.67,274.0,1141.0,1611.0,1313086.8900000001,46879.0,109.0
165,6069,2,101,130.4,3774,102333.31,17.0,50.0,64.8,53449.14,1864.0,0.0
166,6071,69,2226,3064.9,89407,2335256.98,281.0,994.0,1395.1,1056820.58,40734.0,37.0
167,6073,161,5695,8549.0,250114,6923798.04,755.0,2941.0,4424.0,3594041.13,129642.0,88.0
168,6075,25,1688,2556.3,74756,2090099.7799999998,264.0,1132.0,1754.5,1435545.66,51376.0,91.0
169,6077,60,1974,2923.7,85235,2345679.79,237.0,963.0,1446.4,1150436.98,42212.0,17.0
170,6079,42,2295,3578.4,104660,2911206.4899999998,303.0,1715.0,2721.4,2197355.73,79756.0,212.0
171,6081,14,483,774.2,22683,626775.15,75.0,324.0,515.0,407868.63,15073.0,32.0
172,6083,47,2762,4271.3,124887,3489062.29,410.0,1903.0,2978.4,2416927.77,87193.0,228.0
173,6085,67,2506,3951.2999999999997,115805,3171256.31,340.0,1332.0,2203.8,1770679.3,64808.0,115.0
174,6087,8,216,337.6,9959,280630.12,20.0,171.0,281.0,232492.89999999997,8313.0,0.0
175,6089,15,806,1398.3,41075,1137332.8699999999,136.0,323.0,523.3,422407.73,15326.0,22.0
176,6091,1,23,29.7,854,24366.61,0.0,0.0,0.0,0.0,0.0,0.0
177,6093,2,30,33.9,970,27909.4,0.0,15.0,15.4,12627.54,434.0,0.0
178,6095,9,1329,2190.3,64690,1782630.1600000001,260.0,1218.0,2014.2,1642678.32,59524.0,0.0
179,6097,14,804,1258.0,36876,1037780.54,126.0,528.0,823.9,669971.73,24114.0,0.0
180,6099,30,1440,2002.6,58203,1601762.17,198.0,915.0,1261.3,1008440.6099999999,36612.0,0.0
181,6101,5,168,228.2,6629,181919.32,14.0,60.0,97.7,72649.47,2864.0,0.0
182,6103,6,88,129.8,3808,103205.98000000001,0.0,36.0,62.6,46057.9,1860.0,0.0
183,6107,48,1714,2458.6,71846,1970452.57,279.0,609.0,886.0,711937.68,25904.0,0.0
184,6109,1,23,31.6,926,24741.42,0.0,0.0,0.0,0.0,0.0,0.0
185,6111,31,1044,1624.2,47561,1313604.52,122.0,381.0,598.3,478952.79,17519.0,15.0
186,6113,2,68,80.3,2310,64983.479999999996,0.0,68.0,80.3,64983.479999999996,2310.0,0.0
187,6115,7,364,548.0,16032,453270.33,88.0,74.0,135.6,114550.74,4012.0,0.0
188,8001,14,495,809.8000000000001,23774,669555.36,25.0,285.0,420.90000000000003,340919.24,12292.0,0.0
189,8003,3,33,33.0,924,27673.53,0.0,33.0,33.0,27673.53,924.0,0.0
190,8005,28,803,1278.6000000000001,37445,1056897.66,45.0,424.0,635.5,517838.02,18555.0,0.0
191,8009,1,13,13.0,364,11072.23,0.0,13.0,13.0,11072.23,364.0,0.0
192,8011,1,13,13.0,364,11072.23,0.0,13.0,13.0,11072.23,364.0,0.0
193,8013,10,238,400.8,11706,333085.24,0.0,80.0,112.19999999999999,94368.56,3206.0,0.0
194,8014,2,40,43.4,1190,36487.82,0.0,40.0,43.4,36487.82,1190.0,0.0
195,8021,3,33,33.0,924,27673.53,0.0,33.0,33.0,27673.53,924.0,0.0
196,8029,1,13,18.6,538,15170.87,0.0,0.0,0.0,0.0,0.0,0.0
197,8031,21,456,700.3,20419,591196.86,35.0,166.0,243.6,200083.85,7088.0,0.0
198,8035,5,89,133.2,3870,106743.29000000001,0.0,27.0,32.4,27247.309999999998,900.0,0.0
199,8037,3,48,59.2,1710,48923.53,0.0,48.0,59.2,48923.53,1710.0,0.0
200,8041,17,407,699.1,20564,556313.82,46.0,311.0,540.9,433723.3,15904.0,0.0
201,8045,8,212,415.20000000000005,12288,351084.07999999996,0.0,52.0,147.2,121544.48,4416.0,0.0
202,8059,5,107,148.6,4308,125350.69,0.0,16.0,16.0,13226.38,454.0,0.0
203,8067,2,32,56.2,1660,39943.12,0.0,32.0,56.2,39943.12,1660.0,0.0
204,8069,11,380,671.5,19802,542710.8,30.0,50.0,79.8,62326.01,2334.0,0.0
205,8071,2,46,79.0,2330,54113.100000000006,12.0,35.0,60.9,41417.53,1798.0,0.0
206,8075,1,23,24.7,700,19324.86,0.0,23.0,24.7,19324.86,700.0,0.0
207,8077,10,172,241.3,6988,202581.18,22.0,80.0,108.2,92225.37,3116.0,0.0
208,8085,1,13,13.0,364,10872.91,0.0,0.0,0.0,0.0,0.0,0.0
209,8089,1,22,27.2,792,18750.31,0.0,0.0,0.0,0.0,0.0,0.0
210,8097,3,43,48.6,1396,39927.409999999996,0.0,43.0,48.6,39927.409999999996,1396.0,0.0
211,8101,8,171,207.8,5942,169597.11,0.0,72.0,79.3,65778.51999999999,2242.0,0.0
212,8103,8,212,415.20000000000005,12288,351084.07999999996,0.0,52.0,147.2,121544.48,4416.0,0.0
213,8111,2,32,56.2,1660,39943.12,0.0,32.0,56.2,39943.12,1660.0,0.0
214,8123,12,229,338.40000000000003,9732,281177.08,0.0,143.0,184.6,152217.16,5208.0,0.0
215,9001,7,109,143.3,4162,118403.53,0.0,83.0,107.4,87849.26999999999,3118.0,0.0
216,9110,38,1343,2451.9,72375,2018800.83,202.0,790.0,1535.6,1269994.81,45427.0,64.0
217,9120,16,548,745.7,21534,617554.61,72.0,256.0,383.6,316676.31,11186.0,0.0
218,9130,5,87,138.8,4053,114766.12,0.0,67.0,118.8,97503.23,3495.0,0.0
219,9140,35,1701,2956.5,87088,2467010.69,305.0,1001.0,1797.9,1503531.54,53038.0,85.0
220,9150,6,326,464.9,13550,363832.74,49.0,183.0,257.5,200106.49000000002,7482.0,0.0
221,9160,10,553,1018.0999999999999,30073,849420.84,126.0,310.0,619.4,514747.48,18392.0,52.0
222,9170,33,1278,2061.4,60378,1667975.08,186.0,613.0,999.9,818904.2999999999,29281.0,0.0
223,9180,10,356,523.1,15297,402555.14,43.0,171.0,256.9,200968.07,7523.0,0.0
224,9190,30,1478,2440.6,71950,2032096.17,234.0,867.0,1469.2,1221417.92,43371.0,0.0
225,10001,10,245,436.9,12876,378574.49,0.0,114.0,188.6,173348.96000000002,5552.0,0.0
226,10003,39,1801,3419.4,101113,2831105.67,500.0,388.0,651.1,522532.56,19066.0,46.0
227,10005,29,1478,2838.1,83769,2297160.25,261.0,937.0,1866.2,1507427.97,55242.0,15.0
228,11001,35,1108,1664.7,48999,1346914.3,172.0,456.0,706.2,571858.38,20776.0,0.0
229,12001,76,2308,3562.4,104595,3015356.49,426.0,1433.0,2063.1,1743117.03,60480.0,0.0
230,12003,1,28,33.4,952,28867.21,0.0,0.0,0.0,0.0,0.0,0.0
231,12005,31,1111,1818.0,53399,1479031.6300000001,250.0,534.0,939.5,758997.0,27713.0,72.0
232,12007,2,73,106.4,3128,90104.93,0.0,22.0,31.0,26084.34,896.0,0.0
233,12009,56,2687,4377.8,128806,3449289.88,565.0,1682.0,2749.9,2150504.34,80873.0,206.0
234,12011,54,2015,3079.9,90319,2522206.56,382.0,869.0,1349.6,1089338.48,39646.0,78.0
235,12013,7,168,202.3,5880,162997.72,44.0,96.0,118.1,99308.68,3432.0,0.0
236,12015,49,4211,8010.7,237494,6474288.21,1138.0,2164.0,4695.0,3839918.0200000005,139678.0,524.0
237,12017,12,227,384.6,11297,303268.04,31.0,104.0,178.1,141359.35,5260.0,0.0
238,12019,13,273,391.0,11402,324183.76,25.0,165.0,229.7,189625.98,6678.0,0.0
239,12021,95,3138,5461.5,161091,4394496.49,416.0,941.0,1446.4,1176443.6099999999,42296.0,0.0
240,12023,24,693,1176.5,34624,978631.28,62.0,65.0,112.7,93850.18,3332.0,0.0
241,12027,20,1244,1771.6,51904,1385002.92,296.0,192.0,208.0,155772.08,5936.0,0.0
242,12031,118,3854,6065.2,178077,4911979.01,616.0,1863.0,2939.2,2365908.16,86177.0,97.0
243,12033,68,1974,3114.7999999999997,91406,2550528.41,346.0,601.0,896.8,728900.8,26246.0,28.0
244,12035,23,1258,2053.1,60306,1662789.16,255.0,873.0,1421.5,1144741.65,41704.0,14.0
245,12039,1,16,22.0,656,18697.0,0.0,0.0,0.0,0.0,0.0,0.0
246,12043,8,656,1312.0,39088,936911.28,168.0,408.0,794.4,533696.24,23616.0,0.0
247,12045,2,28,43.0,1268,30515.36,0.0,28.0,43.0,30515.36,1268.0,0.0
248,12049,3,53,86.4,2537,70752.31,0.0,0.0,0.0,0.0,0.0,0.0
249,12051,28,1026,1840.2,54612,1360697.1,168.0,440.0,826.4,560178.8,24552.0,0.0
250,12053,23,998,1638.5,48402,1345530.29,232.0,578.0,1011.9000000000001,828771.13,30026.0,36.0
251,12055,37,1941,2872.4,84257,2275511.08,445.0,503.0,697.2,542706.4299999999,20346.0,46.0
252,12057,66,1724,2706.5,79548,2185696.48,144.0,710.0,1085.5,893019.92,31810.0,0.0
253,12059,6,69,72.6,2086,61848.85,0.0,47.0,47.0,39971.53,1342.0,0.0
254,12061,21,1219,2069.3,61043,1636983.69,196.0,881.0,1463.4,1161382.2999999998,43165.0,23.0
255,12063,6,88,104.4,3056,86950.6,0.0,11.0,11.0,8143.6,308.0,0.0
256,12069,126,3361,6036.2,178435,4759867.89,532.0,1705.0,3064.2,2379874.37,90627.0,44.0
257,12071,80,2020,3351.6,98597,2713593.23,184.0,716.0,1146.5,931663.97,33666.0,0.0
258,12073,29,692,963.9,28049,772854.31,75.0,327.0,418.8,337021.88,12160.0,0.0
259,12079,3,48,84.6,2498,64136.94,0.0,11.0,11.0,8916.19,308.0,0.0
260,12081,52,2526,3652.2,106743,2888316.4699999997,475.0,868.0,1143.1,915979.3099999999,33028.0,79.0
261,12083,76,2413,4248.0,125389,3372526.85,346.0,1588.0,2856.6,2252037.61,84571.0,0.0
262,12085,40,3315,5441.7,160302,4446604.65,684.0,2607.0,4319.2,3547093.76,127370.0,148.0
263,12086,238,12107,17012.9,499217,13714065.57,2520.0,6581.0,8251.0,6689228.13,240672.0,602.0
264,12089,8,282,475.4,13980,404160.52999999997,39.0,216.0,330.5,279045.44,9668.0,39.0
265,12091,4,176,261.4,7648,210995.06,24.0,109.0,147.1,122438.45,4272.0,24.0
266,12095,48,2209,3610.8,106023,2962631.14,473.0,1279.0,2037.7,1686581.41,59771.0,161.0
267,12097,19,939,1658.1,48971,1347107.1400000001,248.0,592.0,1046.5,864092.04,30931.0,0.0
268,12099,122,6919,11175.8,328656,9114028.540000001,1252.0,4995.0,8275.9,6776281.5,243751.0,396.0
269,12101,46,1476,2612.8,77122,2128488.79,280.0,808.0,1488.7,1208531.48,44122.0,126.0
270,12103,44,1312,2095.1,60888,1688096.91,176.0,953.0,1492.6,1198384.49,43290.0,24.0
271,12105,49,1909,2838.6,82977,2258928.77,338.0,1131.0,1687.1,1336143.12,49360.0,40.0
272,12107,8,154,209.3,6076,175264.95,0.0,73.0,96.1,79767.97,2732.0,0.0
273,12109,20,931,1508.7,44252,1204161.0,164.0,649.0,1032.2,822316.58,30187.0,0.0
274,12111,17,349,562.1,16475,467013.86,31.0,101.0,145.7,120780.84,4228.0,0.0
275,12113,11,197,292.0,8557,236208.19,0.0,42.0,42.0,35292.44,1208.0,0.0
276,12115,68,3391,5295.2,155687,4221309.9,721.0,1461.0,2403.1,1944002.43,70618.0,35.0
