,COUNTY,NPI,Tot_Clms,Tot_30day_Fills,Tot_Day_Suply,Tot_Drug_Cst,Tot_Benes,GE65_Tot_Clms,GE65_Tot_30day_Fills,GE65_Tot_Drug_Cst,GE65_Tot_Day_Suply,GE65_Tot_Benes
51,1105,89,5935,7586.400000000001,218690,7562093.5600000005,1108.0,3179.0,3953.4,3959165.83,113624.0,255.0
52,1107,26,1170,1419.4,40428,1317145.74,198.0,576.0,702.4,633204.62,19872.0,0.0
53,1109,42,1690,2257.0,65298,2182128.64,276.0,616.0,799.8,771897.1,23016.0,0.0
54,1111,22,1068,1419.6000000000001,41078,1264629.25,110.0,610.0,834.4,760657.46,24164.0,0.0
55,1113,46,2170,3185.8,92998,3119578.8,426.0,720.0,1073.4,1027809.54,31336.0,128.0
56,1115,48,2679,3330.2,95889,3134030.54,517.0,1264.0,1623.2,1491484.53,46919.0,85.0
57,1117,106,8824,11376.1,328626,10632496.61,1697.0,5264.0,6871.400000000001,6340031.65,198808.0,459.0
58,1119,10,430,498.90000000000003,14288,491228.2,62.0,233.0,279.6,272010.85,8032.0,0.0
59,1121,63,7301,9531.2,275686,9089875.86,1758.0,3521.0,4634.5,4461657.02,134104.0,696.0
60,1123,34,2398,2883.7000000000003,82988,2688493.56,422.0,984.0,1143.0,1036563.59,32776.0,38.0
61,1125,84,4821,6466.0,186859,6238712.91,961.0,2827.0,3724.1,3610530.96,107405.0,160.0
62,1127,36,2722,3392.8,97845,3206925.65,583.0,1690.0,2100.0,1966149.44,60571.0,114.0
63,1129,5,585,728.3,20914,719722.45,111.0,297.0,362.6,360937.02,10402.0,45.0
64,1131,6,475,592.6,17121,563324.04,124.0,197.0,244.5,227933.93,7058.0,12.0
65,1133,21,1783,2035.3,58772,1878450.3599999999,394.0,1117.0,1286.8999999999999,1186520.41,37324.0,84.0
66,2020,163,6857,10047.5,292358,9430982.74,1016.0,3529.0,5289.8,4892531.26,154153.0,57.0
67,2063,5,126,148.5,4242,137311.2,0.0,87.0,101.5,92291.81,2898.0,0.0
68,2066,1,37,53.3,1548,53721.88,0.0,37.0,53.3,53721.88,1548.0,0.0
69,2090,34,1438,2199.2,64119,2106142.44,183.0,539.0,832.6,789894.1799999999,24286.0,0.0
70,2110,40,1099,1504.3,43460,1323521.43,30.0,345.0,523.9,460547.80000000005,15170.0,30.0
71,2122,50,1909,2684.0,77803,2546611.76,255.0,770.0,1052.1000000000001,980196.36,30419.0,48.0
72,2130,7,211,254.6,7282,234293.66999999998,13.0,170.0,208.3,191590.27000000002,5966.0,13.0
73,2150,15,285,359.4,10330,336427.15,0.0,87.0,140.1,125522.12,4102.0,0.0
74,2170,51,2054,3424.2999999999997,100432,3240141.52,397.0,950.0,1825.8,1748723.59,53967.0,84.0
75,2188,2,42,48.8,1400,40797.3,0.0,42.0,48.8,40797.3,1400.0,0.0
76,2195,1,17,17.9,504,18598.55,0.0,0.0,0.0,0.0,0.0,0.0
77,2220,10,333,420.5,12049,415536.08999999997,13.0,230.0,299.4,300560.5,8591.0,0.0
78,2275,2,69,95.8,2772,92688.79000000001,0.0,38.0,59.0,56470.86,1722.0,0.0
79,2290,2,40,62.8,1860,56960.3,0.0,40.0,62.8,56960.3,1860.0,0.0
80,4001,59,2236,2765.2,79666,2570360.87,270.0,1173.0,1426.0,1304640.9,40994.0,26.0
81,4003,34,1129,1615.8,46966,1536774.1099999999,189.0,423.0,638.8,624623.51,18617.0,22.0
82,4005,129,4399,5038.7,143961,4836294.21,418.0,1671.0,1984.6,1897700.0,56860.0,26.0
83,4007,37,978,1427.6,41709,1298662.07,96.0,274.0,385.7,338377.21,11229.0,0.0
84,4009,23,720,936.7,27021,870662.81,64.0,279.0,390.3,374604.12,11325.0,22.0
85,4011,1,16,16.0,448,15574.67,0.0,0.0,0.0,0.0,0.0,0.0
86,4012,4,68,88.5,2572,77198.02,0.0,0.0,0.0,0.0,0.0,0.0
87,4013,1392,57712,84643.4,2467745,80353650.15,9933.0,29961.0,44266.7,42065895.76,1291127.0,1922.0
88,4015,107,5481,8731.0,256116,8149238.68,1316.0,2817.0,4621.1,4266108.81,135834.0,95.0
89,4017,132,4421,5032.3,143859,4757103.18,419.0,1646.0,1932.2,1794781.69,55334.0,40.0
90,4019,522,21687,32370.1,944500,30714867.74,3497.0,11717.0,17751.8,16962197.85,518432.0,680.0
91,4021,117,4720,7289.0,213238,6934839.01,926.0,1939.0,3107.3,2984334.7399999998,91094.0,64.0
92,4023,34,1474,2325.0,68095,2215140.79,142.0,956.0,1514.6,1466131.94,44324.0,30.0
93,4025,96,4142,6535.5,191689,6167924.11,743.0,2266.0,3694.3,3437802.26,108464.0,138.0
94,4027,50,2098,3222.3,94171,2951844.05,340.0,790.0,1179.8,1068587.54,34428.0,90.0
95,5001,25,1980,2476.1,71406,2351132.23,309.0,1134.0,1397.4,1320958.8900000001,40218.0,180.0
96,5003,18,347,421.6,12124,391421.24,12.0,11.0,13.7,14293.9,392.0,0.0
97,5005,68,3906,4847.8,139616,4606407.44,590.0,1430.0,1838.4,1746933.46,53014.0,106.0
98,5007,123,6018,7977.9,230621,7568068.21,871.0,2932.0,3943.9,3772773.22,114134.0,129.0
99,5009,70,2606,3101.2,89128,2951256.66,276.0,988.0,1213.4,1135282.22,35004.0,52.0
100,5011,12,724,911.0,26380,863750.5,118.0,362.0,380.8,358100.06,10916.0,62.0
101,5013,26,1675,2139.0,62038,1867597.55,169.0,660.0,866.9,752072.97,25218.0,70.0
102,5015,77,2962,3547.2999999999997,101982,3337196.74,370.0,1228.0,1513.0,1395716.46,43636.0,52.0
103,5017,8,371,432.6,12464,415630.42,33.0,89.0,109.5,101576.51000000001,3180.0,0.0
104,5019,34,1769,2219.9,63925,1996066.6099999999,276.0,494.0,583.4,553155.47,16690.0,0.0
105,5021,6,311,326.2,9268,310336.7,17.0,124.0,132.2,123506.2,3778.0,0.0
106,5023,93,4642,5667.3,163205,5251949.26,836.0,1840.0,2231.4,2044486.51,64303.0,98.0
107,5025,38,1896,2343.9,67620,2228753.95,308.0,835.0,950.6,901354.17,27296.0,84.0
108,5027,39,1272,1511.2,43323,1370328.59,153.0,338.0,396.0,362388.56,11343.0,0.0
109,5029,24,1225,1559.4,45080,1456786.19,166.0,478.0,608.9,582311.1,17599.0,0.0
110,5031,476,34890,42421.5,1218006,40738117.39,6351.0,15558.0,18827.1,18096856.21,540310.0,2246.0
111,5033,22,730,916.0,26385,846494.5,93.0,320.0,383.1,362670.49,10979.0,0.0
112,5035,22,1101,1535.5,44572,1484734.79,258.0,471.0,690.8,659587.2,20120.0,68.0
113,5037,22,1039,1258.7,36210,1141512.69,161.0,433.0,512.3,453533.41000000003,14734.0,52.0
114,5039,42,2373,2966.1,85605,2615944.05,276.0,744.0,902.4,807971.55,25998.0,0.0
115,5041,7,480,551.3000000000001,15742,543053.13,112.0,275.0,323.3,325453.30000000005,9216.0,0.0
116,5043,40,3840,4615.5,132976,4355616.64,792.0,2011.0,2453.7,2323116.66,70832.0,458.0
117,5045,94,5840,7087.3,203634,6777921.77,1051.0,3069.0,3728.6,3540715.85,107099.0,150.0
118,5047,27,933,1195.6,34351,1057697.12,106.0,226.0,261.0,229133.09999999998,7472.0,0.0
119,5049,33,2094,2539.2,73231,2371080.34,260.0,943.0,1212.8,1136123.95,35143.0,102.0
120,5051,156,8928,11397.1,328982,10497424.63,1404.0,4522.0,5777.7,5313152.07,166844.0,330.0
121,5053,105,7038,8511.7,245165,8157927.95,1212.0,3230.0,3900.5,3711344.75,112368.0,398.0
122,5055,413,31998,39026.1,1120300,37528871.89,5928.0,14272.0,17308.6,16663324.08,496706.0,2182.0
123,5057,28,1468,1866.8,53810,1742451.26,172.0,650.0,786.6,718526.02,22596.0,0.0
124,5059,177,10162,12836.2,370204,11772461.8,1572.0,4796.0,6028.7,5554647.5600000005,173810.0,302.0
125,5061,12,410,509.4,14714,444769.08,34.0,186.0,212.20000000000002,193195.68,6078.0,0.0
126,5063,147,5728,7364.5,213121,6627639.63,898.0,2649.0,3338.7,2898558.12,96809.0,78.0
127,5065,153,5609,7018.0,202453,6422127.99,792.0,2328.0,2892.4,2514552.82,83701.0,106.0
128,5067,22,1165,1425.7,41154,1276542.77,159.0,541.0,613.5,573522.23,17620.0,24.0
129,5069,76,6283,7744.0,222970,7484986.260000001,1165.0,3235.0,3966.2000000000003,3827329.06,114180.0,438.0
130,5071,20,821,1007.6,29084,915667.91,143.0,332.0,408.9,357496.37,11808.0,0.0
131,5073,19,1242,1482.6,42477,1422082.23,181.0,320.0,383.6,351208.62,11011.0,0.0
132,5075,30,1488,1794.1,51970,1676766.23,206.0,748.0,919.6,860236.78,26556.0,0.0
133,5077,18,866,943.4,26816,918245.76,166.0,476.0,510.79999999999995,507523.72,14480.0,0.0
134,5079,65,5173,6227.0,179208,5922595.99,1051.0,2718.0,3291.6,3144149.5,94812.0,480.0
135,5081,5,216,253.4,7276,243256.24000000002,37.0,117.0,126.8,116723.35,3604.0,0.0
136,5083,44,2306,2933.0,84450,2647367.52,440.0,852.0,1087.0,980497.6799999999,31378.0,82.0
137,5085,85,4782,5864.3,168739,5598181.55,694.0,2306.0,2864.1,2710808.94,82528.0,220.0
138,5087,45,2719,3417.4,98510,3229360.82,484.0,1606.0,2040.8999999999999,1921810.25,58957.0,147.0
139,5089,131,5823,7231.099999999999,208432,6872845.39,749.0,2217.0,2848.9,2692018.33,82298.0,108.0
140,5091,18,1152,1560.2,45238,1508079.86,177.0,408.0,600.9,588600.63,17558.0,32.0
141,5093,33,1700,2147.3,61901,2015398.36,273.0,669.0,867.6999999999999,805185.39,25064.0,41.0
142,5095,9,262,295.5,8454,284435.21,0.0,53.0,54.699999999999996,53247.57,1582.0,0.0
143,5097,8,301,338.1,9686,310309.14,48.0,51.0,53.5,51209.14,1514.0,0.0
144,5099,7,710,839.4,24061,802764.27,161.0,382.0,462.40000000000003,430638.18,13265.0,0.0
145,5101,66,2504,2958.0,84940,2821875.06,276.0,956.0,1154.6,1074473.74,33264.0,52.0
146,5103,24,1852,2329.6,67173,2157253.43,285.0,908.0,1136.7,1055784.81,32740.0,70.0
147,5105,8,188,252.6,7314,224262.54,0.0,0.0,0.0,0.0,0.0,0.0
148,5107,10,281,300.6,8590,294329.11,16.0,125.0,136.2,130990.0,3914.0,0.0
149,5109,18,692,819.5999999999999,23574,736811.83,60.0,240.0,273.3,251598.88,7814.0,0.0
150,5111,17,853,1115.7,32214,1042159.5,164.0,338.0,456.7,415329.74,13231.0,0.0
151,5113,12,364,416.5,11892,381680.7,12.0,37.0,41.0,41009.35,1164.0,0.0
152,5115,28,1443,1850.8,53427,1735445.03,235.0,752.0,973.3,909752.0700000001,28085.0,14.0
153,5117,39,2505,3077.3,88536,2916289.66,347.0,1280.0,1578.0,1483552.55,45402.0,180.0
154,5119,261,22963,28128.8,809169,26995111.78,4108.0,13884.0,16939.4,16238820.35,487101.0,1834.0
155,5121,39,2242,2629.7,75761,2479027.5,321.0,1238.0,1477.7,1398695.1,42500.0,0.0
156,5123,42,1906,2222.2,63594,2077087.9000000001,312.0,834.0,945.1999999999999,885654.98,26972.0,52.0
157,5125,87,4141,5157.0,149120,4768614.64,605.0,1587.0,1989.5,1796432.69,57581.0,168.0
158,5127,37,1549,1918.5,55175,1748359.16,211.0,398.0,537.2,493687.77,15542.0,44.0
159,5129,11,301,351.29999999999995,10196,324124.58,0.0,113.0,143.7,137617.36,4206.0,0.0
160,5131,107,6169,8383.1,242826,7737829.24,1177.0,3093.0,4260.5,3883846.43,123536.0,148.0
161,5133,12,433,538.3,15523,489428.57,88.0,144.0,176.0,169703.21,5064.0,13.0
162,5135,20,1347,1711.1,49710,1574564.94,168.0,699.0,928.3,864207.1,27014.0,52.0
163,5137,37,2178,2466.9,70688,2309987.85,272.0,759.0,838.9,788626.0,23983.0,82.0
164,5139,64,2749,3310.8,95177,3065273.31,364.0,1018.0,1205.7,1121370.09,34621.0,73.0
165,5141,9,445,541.8,15670,493159.57,62.0,103.0,117.2,113123.51,3369.0,0.0
166,5143,84,4945,6225.1,179731,5881090.95,798.0,2732.0,3445.2,3229924.07,99579.0,178.0
167,5145,98,4980,6046.3,174057,5612380.78,866.0,2113.0,2556.5,2367452.37,73677.0,98.0
168,5147,54,2635,3161.7,90894,2871587.23,397.0,1137.0,1305.9,1197242.99,37410.0,112.0
169,5149,26,1230,1468.4,42086,1337402.36,186.0,436.0,532.2,484527.77999999997,15322.0,38.0
170,6001,251,9576,14816.8,433331,13945137.87,1476.0,5230.0,8384.7,7924859.38,245693.0,277.0
171,6005,5,175,241.6,7008,226777.21,30.0,118.0,163.8,153873.62,4750.0,0.0
172,6007,102,8233,10575.7,305424,10287102.5,1437.0,5729.0,7475.900000000001,7282166.890000001,216136.0,554.0
173,6009,6,139,195.9,5702,180692.19,12.0,49.0,57.5,56750.979999999996,1646.0,0.0
174,6011,5,67,67.8,1904,68351.41,0.0,0.0,0.0,0.0,0.0,0.0
175,6013,146,6185,9704.0,283816,9302019.08,1035.0,3061.0,4878.2,4731080.01,142721.0,284.0
176,6015,8,442,531.7,15287,513164.72000000003,76.0,189.0,254.6,242738.55999999997,7392.0,0.0
177,6017,27,842,1097.3,31588,1068964.78,86.0,355.0,502.3,481947.57,14571.0,11.0
178,6019,418,22860,34624.4,1011360,32410331.74,4342.0,11603.0,17498.3,16411824.05,511061.0,1290.0
179,6021,7,415,446.0,12824,429852.31,58.0,272.0,298.6,284664.7,8612.0,0.0
180,6023,64,1914,2277.2,65220,2207371.72,125.0,652.0,825.9,789399.84,23769.0,13.0
181,6025,45,5035,6273.5,180904,5645629.96,1159.0,3543.0,4404.0,3919659.07,127047.0,481.0
182,6027,4,70,76.0,2194,65793.35,0.0,70.0,76.0,65793.35,2194.0,0.0
183,6029,306,17167,21410.1,617482,18785152.06,2982.0,8780.0,11051.3,9830086.129999999,318844.0,771.0
184,6031,70,8319,10464.4,301284,9930305.77,1732.0,5719.0,7187.0,6806258.11,206972.0,960.0
185,6033,10,305,384.2,11040,372823.23,37.0,164.0,223.2,218828.14,6452.0,0.0
186,6035,5,135,189.5,5531,154285.66,0.0,42.0,57.5,49404.75,1680.0,0.0
187,6037,2444,141694,181249.8,5239695,168221911.66,22455.0,84655.0,108499.0,101177926.51,3136489.0,5578.0
188,6039,290,16965,25851.5,755357,24299420.22,3411.0,9076.0,13703.5,12863444.23,400324.0,1161.0
189,6041,25,851,1249.1,36311,1194129.19,86.0,230.0,330.7,320743.95,9587.0,0.0
190,6045,19,989,1194.0,34217,1114107.8,136.0,674.0,827.4,772085.59,23753.0,0.0
191,6047,64,3355,4328.3,125056,4015356.97,544.0,1333.0,1728.1999999999998,1585026.97,49992.0,182.0
192,6049,4,92,106.80000000000001,3068,101875.04000000001,0.0,34.0,44.6,43392.96,1288.0,0.0
193,6051,4,70,76.0,2194,65793.35,0.0,70.0,76.0,65793.35,2194.0,0.0
194,6053,144,5605,7556.5,218901,7055811.0,697.0,3079.0,4345.0,4082657.31,126309.0,163.0
195,6055,108,4586,6776.2,197446,6562825.82,680.0,2818.0,4250.0,4140431.04,123980.0,238.0
196,6057,45,1016,1323.9,38270,1242572.44,48.0,507.0,668.3,634379.22,19326.0,0.0
197,6059,714,36157,50645.3,1471137,47709414.84,5813.0,22390.0,32138.0,30372143.080000002,934610.0,1447.0
198,6061,126,4769,6523.9,189236,6130161.99,625.0,2376.0,3307.9,3070397.11,96100.0,27.0
199,6065,577,30025,39441.0,1141214,35540814.14,5532.0,16822.0,22304.9,20017655.28,645841.0,1326.0
200,6067,281,14218,19918.7,578234,18827604.97,2071.0,7286.0,10501.4,9953967.81,305457.0,664.0
201,6069,13,617,822.2,23834,783601.48,93.0,389.0,510.40000000000003,481454.57,14816.0,18.0
202,6071,458,21402,27371.7,791521,24475718.330000002,3860.0,11462.0,14838.5,13149619.18,429707.0,833.0
203,6073,899,38610,52207.5,1514178,48857867.58,5740.0,21486.0,29460.6,27547584.95,855392.0,1532.0
204,6075,234,9597,14161.300000000001,412266,13608598.98,1266.0,5803.0,8952.6,8745248.13,261319.0,242.0
205,6077,184,10781,14696.4,426069,13588767.84,1805.0,5225.0,7250.7,6814040.8,210331.0,437.0
206,6079,117,7212,10893.4,318020,10305979.31,1168.0,4774.0,7565.599999999999,7234759.49,221542.0,435.0
207,6081,87,4264,6554.5,191622,6210759.0200000005,679.0,2102.0,3211.9,2987323.62,93916.0,111.0
208,6083,168,9276,13457.1,392668,12896216.879999999,1485.0,5896.0,8952.699999999999,8627859.3,262307.0,495.0
209,6085,375,15810,22562.1,655569,21255053.4,2268.0,8395.0,12218.5,11547391.03,355405.0,556.0
210,6087,84,2903,3709.6,106984,3423975.85,324.0,1159.0,1562.8,1422236.59,45274.0,12.0
211,6089,84,5185,7292.099999999999,211922,7080111.27,684.0,2782.0,4336.7,4227086.5,126837.0,370.0
212,6093,16,615,808.9,23399,746832.74,68.0,286.0,372.7,335543.0,10781.0,0.0
213,6095,135,5171,7690.8,224273,7295553.4,670.0,2418.0,3788.7000000000003,3619427.6,110784.0,108.0
214,6097,121,5136,7378.9,214779,7173380.62,682.0,2631.0,3897.4,3826706.06,113659.0,217.0
215,6099,139,8604,11734.5,339926,11017704.47,1638.0,4579.0,6470.5,6099033.01,187932.0,652.0
216,6101,83,2846,3694.7,106753,3443633.98,341.0,1461.0,1929.9,1809240.9700000002,55859.0,0.0
217,6103,19,848,1041.6,30158,1003013.3200000001,90.0,440.0,533.2,513152.76,15420.0,0.0
218,6105,8,265,317.09999999999997,9074,307695.92,34.0,82.0,97.2,92627.84,2772.0,0.0
219,6107,196,16216,20601.600000000002,594275,19478206.72,3108.0,10486.0,13274.1,12539109.99,382955.0,1305.0
220,6109,30,1151,1496.1000000000001,43116,1430562.45,107.0,520.0,676.2,640174.77,19496.0,0.0
221,6111,227,9766,13250.0,385708,12646546.61,1429.0,6336.0,8740.3,8305990.81,255105.0,132.0
222,6113,47,2119,2790.6,80664,2615337.06,245.0,911.0,1166.7,1093585.38,33680.0,50.0
223,6115,64,5668,7107.700000000001,204818,6879693.88,992.0,4073.0,5263.3,5124897.25,152000.0,404.0
224,8001,267,9162,13577.9,395571,12919023.5,1155.0,3708.0,5731.2,5422055.88,167434.0,272.0
225,8003,8,186,264.5,7632,258388.1,0.0,0.0,0.0,0.0,0.0,0.0
226,8005,282,11745,17238.5,502201,16018285.12,1854.0,6210.0,9205.4,8487775.83,268470.0,439.0
227,8007,6,96,122.4,3530,107338.02,0.0,0.0,0.0,0.0,0.0,0.0
228,8009,5,167,192.8,5488,187525.18,12.0,61.0,69.8,68224.31,1988.0,0.0
229,8011,13,379,498.3,14393,468975.55,34.0,166.0,216.3,201732.91,6246.0,0.0
230,8013,187,6190,8570.7,249583,8105890.81,684.0,3529.0,4823.2,4535056.43,139639.0,141.0
231,8014,120,3384,4581.3,132549,4212230.7299999995,314.0,1542.0,1952.8,1759930.92,56091.0,11.0
232,8015,6,86,135.4,3960,131261.4,0.0,24.0,39.2,40055.8,1148.0,0.0
233,8017,1,25,36.7,1057,36191.98,0.0,11.0,13.7,12176.94,385.0,0.0
234,8019,5,115,162.9,4706,146151.55,0.0,52.0,83.69999999999999,77862.91,2455.0,0.0
235,8021,7,168,235.79999999999998,6792,231961.28,0.0,0.0,0.0,0.0,0.0,0.0
236,8027,34,1150,1639.8,47678,1539664.6,208.0,504.0,712.0,644265.0,20728.0,58.0
237,8029,12,384,525.4,15220,478646.01999999996,22.0,194.0,267.8,249268.08,7752.0,0.0
238,8031,262,9512,13423.4,390135,12007480.24,1324.0,4761.0,6673.5,5812242.83,193973.0,149.0
239,8035,120,3443,4987.1,144923,4750158.79,381.0,1845.0,2602.2,2479704.1,75418.0,103.0
240,8037,18,401,536.5,15488,523170.62,13.0,240.0,334.5,319084.77999999997,9692.0,0.0
241,8039,20,684,1011.2,29481,937906.92,128.0,362.0,497.9,470528.32,14428.0,50.0
242,8041,257,7347,11548.7,338230,10666878.0,721.0,3163.0,4844.9,4478805.43,141535.0,157.0
243,8043,40,1236,1775.2,51638,1670926.0,208.0,528.0,751.2,684320.8,21876.0,58.0
244,8045,34,1560,1844.9,52714,1778087.05,180.0,868.0,1091.0,1036132.02,31378.0,0.0
245,8047,24,390,440.4,12568,416105.36,22.0,282.0,332.4,309027.76,9572.0,22.0
246,8049,4,68,86.4,2485,81638.16,0.0,0.0,0.0,0.0,0.0,0.0
247,8051,12,276,341.09999999999997,9774,327913.81,0.0,177.0,235.8,222902.58,6804.0,0.0
248,8053,2,36,62.400000000000006,1850,53326.58,0.0,0.0,0.0,0.0,0.0,0.0
249,8057,4,88,174.4,5184,178248.16,0.0,0.0,0.0,0.0,0.0,0.0
250,8059,160,3855,5197.4,150430,4657933.61,186.0,1969.0,2580.9,2275247.65,74552.0,35.0
251,8061,2,29,48.099999999999994,1408,45601.36,0.0,0.0,0.0,0.0,0.0,0.0
252,8063,6,118,158.39999999999998,4576,142848.97,0.0,71.0,97.69999999999999,84899.47,2834.0,0.0
253,8067,32,1191,1560.0,44944,1500521.21,112.0,585.0,758.1,708316.41,21866.0,0.0
254,8069,171,5471,8166.2,238617,7765927.82,562.0,2385.0,3520.3,3319029.98,102489.0,103.0
255,8071,5,172,280.9,8211,258943.22000000003,19.0,107.0,172.9,164834.1,5033.0,0.0
256,8073,10,259,314.6,9028,290475.99,11.0,105.0,137.3,126699.77,3962.0,0.0
257,8075,17,462,546.6,15601,519643.83999999997,19.0,213.0,250.6,246392.36,7145.0,0.0
258,8077,81,2349,3313.6,96212,3173002.54,163.0,1437.0,1965.3,1887966.3,56958.0,12.0
259,8081,9,195,245.6,7070,223518.66999999998,22.0,0.0,0.0,0.0,0.0,0.0
260,8083,14,677,905.2,26192,841411.45,75.0,314.0,426.3,413629.77999999997,12342.0,0.0
261,8085,35,1117,1386.7,39785,1279591.08,145.0,633.0,785.3,715455.74,22482.0,0.0
262,8087,26,1260,1485.0,42540,1392812.58,198.0,770.0,930.4,856726.62,26728.0,0.0
